t,n,short source,long source
1229, 2565726535, Additive, Add($77$,$1152$)
1230, 2565726536, Additive, Add($77$,$1153$)
1231, 2565726537, Additive, Add($77$,$1154$)
1232, 2565726538, Additive, Add($77$,$1155$)
1233, 2565726539, Additive, Add($77$,$1156$)
1234, 2565726540, Additive, Add($77$,$1157$)
1235, 2565726541, Additive, Add($77$,$1158$)
1236, 2565726542, Additive, Add($77$,$1159$)
1237, 2565726543, Additive, Add($77$,$1160$)
1238, 2565726578, Additive, Add($91$,$1147$)
1239, 2565726579, Additive, Add($91$,$1148$)
1240, 2565726580, Additive, Add($91$,$1149$)
1241, 2565726581, Additive, Add($91$,$1150$)
1242, 2565726582, Additive, Add($91$,$1151$)
1243, 2565726583, Additive, Add($91$,$1152$)
1244, 2565726584, Additive, Add($91$,$1153$)
1245, 2565726585, Additive, Add($91$,$1154$)
1246, 2565726586, Additive, Add($91$,$1155$)
1247, 2565726587, Additive, Add($91$,$1156$)
1248, 2565726588, Additive, Add($91$,$1157$)
1249, 2565726589, Additive, Add($91$,$1158$)
1250, 2565726590, Additive, Add($91$,$1159$)
1251, 2565726591, Additive, Add($91$,$1160$)
1252, 2565726592, Additive, Add($91$,$1161$)
1253, 2565726593, Additive, Add($91$,$1162$)
1254, 2565726594, Additive, Add($91$,$1163$)
1255, 2565726595, Additive, Add($91$,$1164$)
1256, 2565726596, Additive, Add($91$,$1165$)
1257, 2565726597, Additive, Add($91$,$1166$)
1258, 2565726598, Additive, Add($91$,$1167$)
1259, 2565726665, Additive, Add($112$,$1147$)
1260, 2565726666, Additive, Add($112$,$1148$)
1261, 2565726667, Additive, Add($112$,$1149$)
1262, 2565726668, Additive, Add($112$,$1150$)
1263, 2565726669, Additive, Add($112$,$1151$)
1264, 2565726670, Additive, Add($112$,$1152$)
1265, 2565726671, Additive, Add($112$,$1153$)
1266, 2565726698, Additive, Add($119$,$1147$)
1267, 2565726699, Additive, Add($119$,$1148$)
1268, 2565726700, Additive, Add($119$,$1149$)
1269, 2565726701, Additive, Add($119$,$1150$)
1270, 2565726702, Additive, Add($119$,$1151$)
1271, 4750104241, Reed-Solomon, RS($41^{1}$,$6$,$31$)
1272, 4750104242, Extension by one, Extension by one of $1271$
1273, 4750104243, Extension by one, Extension by one of $1272$
1274, 4750104244, Extension by one, Extension by one of $1273$
1275, 4750104245, Extension by one, Extension by one of $1274$
1276, 4750104246, Extension by one, Extension by one of $1275$
1277, 4750104247, Extension by one, Extension by one of $1276$
1278, 4750104248, Extension by one, Extension by one of $1277$
1279, 4750104249, Extension by one, Extension by one of $1278$
1280, 4750104250, Extension by one, Extension by one of $1279$
1281, 4750104251, Extension by one, Extension by one of $1280$
1282, 4750104252, Extension by one, Extension by one of $1281$
1283, 4750104253, Extension by one, Extension by one of $1282$
1284, 4750104254, Extension by one, Extension by one of $1283$
1285, 4750104255, Extension by one, Extension by one of $1284$
1286, 4750104256, Extension by one, Extension by one of $1285$
1287, 4750104257, Extension by one, Extension by one of $1286$
1288, 4750104258, Extension by one, Extension by one of $1287$
1289, 4750104259, Extension by one, Extension by one of $1288$
1290, 4750104260, Extension by one, Extension by one of $1289$
1291, 4750104261, Extension by one, Extension by one of $1290$
1292, 4750104262, Extension by one, Extension by one of $1291$
1293, 4750104263, Extension by one, Extension by one of $1292$
1294, 4750104264, Extension by one, Extension by one of $1293$
1295, 4750104265, Extension by one, Extension by one of $1294$
1296, 4750104266, Extension by one, Extension by one of $1295$
1297, 4750104267, Extension by one, Extension by one of $1296$
1298, 4750104268, Extension by one, Extension by one of $1297$
1299, 4750104269, Extension by one, Extension by one of $1298$
1300, 4750104270, Extension by one, Extension by one of $1299$
1301, 4750104271, Extension by one, Extension by one of $1300$
1302, 4750104272, Extension by one, Extension by one of $1301$
1303, 4750104273, Extension by one, Extension by one of $1302$
1304, 4750104274, Extension by one, Extension by one of $1303$
1305, 4750104275, Extension by one, Extension by one of $1304$
1306, 4750104276, Extension by one, Extension by one of $1305$
1307, 4750104277, Extension by one, Extension by one of $1306$
1308, 4750104278, Extension by one, Extension by one of $1307$
1309, 4750104279, Extension by one, Extension by one of $1308$
1310, 4750104280, Extension by one, Extension by one of $1309$
1311, 4750104281, Extension by one, Extension by one of $1310$
1312, 4750104282, Extension by one, Extension by one of $1311$
1313, 4750104283, Extension by one, Extension by one of $1312$
1314, 4750104284, Extension by one, Extension by one of $1313$
1315, 4750104285, Extension by one, Extension by one of $1314$
1316, 4750104286, Extension by one, Extension by one of $1315$
1317, 4750104287, Extension by one, Extension by one of $1316$
1318, 4750104288, Extension by one, Extension by one of $1317$
1319, 4750104289, Extension by one, Extension by one of $1318$
1320, 4750104290, Extension by one, Extension by one of $1319$
1321, 4750104291, Extension by one, Extension by one of $1320$
1322, 4750104292, Extension by one, Extension by one of $1321$
1323, 4750104293, Extension by one, Extension by one of $1322$
1324, 4750104294, Extension by one, Extension by one of $1323$
1325, 4750104295, Extension by one, Extension by one of $1324$
1326, 4750104296, Extension by one, Extension by one of $1325$
1327, 4750104305, Additive, Add($56$,$1271$)
1328, 4750104306, Additive, Add($56$,$1272$)
1329, 4750104307, Additive, Add($56$,$1273$)
1330, 4750104308, Additive, Add($56$,$1274$)
1331, 4750104309, Additive, Add($56$,$1275$)
1332, 4750104310, Additive, Add($56$,$1276$)
1333, 6321363049, Reed-Solomon, RS($43^{1}$,$6$,$31$)
1334, 6321363050, Extension by one, Extension by one of $1333$
1335, 6321363051, Extension by one, Extension by one of $1334$
1336, 6321363052, Extension by one, Extension by one of $1335$
1337, 6321363053, Extension by one, Extension by one of $1336$
1338, 6321363054, Extension by one, Extension by one of $1337$
1339, 6321363055, Extension by one, Extension by one of $1338$
1340, 6321363056, Extension by one, Extension by one of $1339$
1341, 6321363057, Extension by one, Extension by one of $1340$
1342, 6321363058, Extension by one, Extension by one of $1341$
1343, 6321363059, Extension by one, Extension by one of $1342$
1344, 6321363060, Extension by one, Extension by one of $1343$
1345, 6321363061, Extension by one, Extension by one of $1344$
1346, 6321363062, Extension by one, Extension by one of $1345$
1347, 6321363063, Extension by one, Extension by one of $1346$
1348, 6321363064, Extension by one, Extension by one of $1347$
1349, 6321363065, Extension by one, Extension by one of $1348$
1350, 6321363066, Extension by one, Extension by one of $1349$
1351, 6321363067, Extension by one, Extension by one of $1350$
1352, 6321363068, Extension by one, Extension by one of $1351$
1353, 6321363069, Extension by one, Extension by one of $1352$
1354, 6321363070, Extension by one, Extension by one of $1353$
1355, 6321363071, Extension by one, Extension by one of $1354$
1356, 6321363072, Extension by one, Extension by one of $1355$
1357, 6321363073, Extension by one, Extension by one of $1356$
1358, 6321363074, Extension by one, Extension by one of $1357$
1359, 6321363075, Extension by one, Extension by one of $1358$
1360, 6321363076, Extension by one, Extension by one of $1359$
1361, 6321363077, Extension by one, Extension by one of $1360$
1362, 6321363078, Extension by one, Extension by one of $1361$
1363, 6321363079, Extension by one, Extension by one of $1362$
1364, 6321363080, Extension by one, Extension by one of $1363$
1365, 6321363081, Extension by one, Extension by one of $1364$
1366, 6321363082, Extension by one, Extension by one of $1365$
1367, 6321363083, Extension by one, Extension by one of $1366$
1368, 6321363084, Extension by one, Extension by one of $1367$
1369, 94931877133, Reed-Solomon, RS($37^{1}$,$7$,$37$)
1370, 94931877134, Extension by one, Extension by one of $1369$
1371, 94931877135, Extension by one, Extension by one of $1370$
1372, 94931877136, Extension by one, Extension by one of $1371$
1373, 94931877137, Extension by one, Extension by one of $1372$
1374, 94931877138, Extension by one, Extension by one of $1373$
1375, 94931877139, Extension by one, Extension by one of $1374$
1376, 94931877140, Extension by one, Extension by one of $1375$
1377, 94931877141, Extension by one, Extension by one of $1376$
1378, 94931877142, Extension by one, Extension by one of $1377$
1379, 94931877143, Extension by one, Extension by one of $1378$
1380, 94931877144, Extension by one, Extension by one of $1379$
1381, 94931877145, Extension by one, Extension by one of $1380$
1382, 94931877146, Extension by one, Extension by one of $1381$
1383, 94931877147, Extension by one, Extension by one of $1382$
1384, 94931877148, Extension by one, Extension by one of $1383$
1385, 94931877149, Extension by one, Extension by one of $1384$
1386, 94931877150, Extension by one, Extension by one of $1385$
1387, 94931877151, Extension by one, Extension by one of $1386$
1388, 94931877152, Extension by one, Extension by one of $1387$
1389, 94931877153, Extension by one, Extension by one of $1388$
1390, 94931877154, Extension by one, Extension by one of $1389$
1391, 94931877155, Extension by one, Extension by one of $1390$
1392, 94931877156, Extension by one, Extension by one of $1391$
1393, 94931877157, Extension by one, Extension by one of $1392$
1394, 94931877158, Extension by one, Extension by one of $1393$
1395, 94931877159, Extension by one, Extension by one of $1394$
1396, 94931877160, Extension by one, Extension by one of $1395$
1397, 94931877161, Extension by one, Extension by one of $1396$
1398, 94931877162, Extension by one, Extension by one of $1397$
1399, 94931877163, Extension by one, Extension by one of $1398$
1400, 94931877164, Extension by one, Extension by one of $1399$
1401, 94931877165, Extension by one, Extension by one of $1400$
1402, 94931877166, Extension by one, Extension by one of $1401$
1403, 94931877167, Extension by one, Extension by one of $1402$
1404, 94931877168, Extension by one, Extension by one of $1403$
1405, 94931877169, Extension by one, Extension by one of $1404$
1406, 94931877170, Extension by one, Extension by one of $1405$
1407, 94931877171, Extension by one, Extension by one of $1406$
1408, 94931877172, Extension by one, Extension by one of $1407$
1409, 94931877173, Extension by one, Extension by one of $1408$
1410, 94931877174, Extension by one, Extension by one of $1409$
1411, 94931877175, Extension by one, Extension by one of $1410$
1412, 94931877176, Extension by one, Extension by one of $1411$
1413, 94931877177, Extension by one, Extension by one of $1412$
1414, 94931877178, Extension by one, Extension by one of $1413$
1415, 94931877179, Extension by one, Extension by one of $1414$
1416, 94931877180, Extension by one, Extension by one of $1415$
1417, 94931877181, Extension by one, Extension by one of $1416$
1418, 94931877182, Extension by one, Extension by one of $1417$
1419, 94931877183, Extension by one, Extension by one of $1418$
1420, 94931877184, Extension by one, Extension by one of $1419$
1421, 94931877185, Extension by one, Extension by one of $1420$
1422, 94931877186, Extension by one, Extension by one of $1421$
1423, 94931877187, Extension by one, Extension by one of $1422$
1424, 94931877188, Extension by one, Extension by one of $1423$
1425, 94931877197, Additive, Add($56$,$1369$)
1426, 94931877198, Additive, Add($56$,$1370$)
1427, 94931877199, Additive, Add($56$,$1371$)
1428, 94931877200, Additive, Add($56$,$1372$)
1429, 94931877201, Additive, Add($56$,$1373$)
1430, 94931877202, Additive, Add($56$,$1374$)
1431, 94931877203, Additive, Add($56$,$1375$)
1432, 94931877214, Additive, Add($63$,$1369$)
1433, 94931877215, Additive, Add($63$,$1370$)
1434, 94931877216, Additive, Add($63$,$1371$)
1435, 94931877217, Additive, Add($63$,$1372$)
1436, 94931877218, Additive, Add($63$,$1373$)
1437, 94931877219, Additive, Add($63$,$1374$)
1438, 94931877220, Additive, Add($63$,$1375$)
1439, 94931877221, Additive, Add($63$,$1376$)
1440, 94931877222, Additive, Add($63$,$1377$)
1441, 94931877223, Additive, Add($63$,$1378$)
1442, 94931877224, Additive, Add($63$,$1379$)
1443, 94931877225, Additive, Add($63$,$1380$)
1444, 94931877226, Additive, Add($63$,$1381$)
1445, 94931877227, Additive, Add($63$,$1382$)
1446, 94931877254, Additive, Add($77$,$1369$)
1447, 94931877255, Additive, Add($77$,$1370$)
1448, 94931877256, Additive, Add($77$,$1371$)
1449, 94931877257, Additive, Add($77$,$1372$)
1450, 94931877258, Additive, Add($77$,$1373$)
1451, 94931877259, Additive, Add($77$,$1374$)
1452, 94931877260, Additive, Add($77$,$1375$)
1453, 94931877261, Additive, Add($77$,$1376$)
1454, 94931877262, Additive, Add($77$,$1377$)
1455, 94931877263, Additive, Add($77$,$1378$)
1456, 94931877264, Additive, Add($77$,$1379$)
1457, 94931877265, Additive, Add($77$,$1380$)
1458, 94931877266, Additive, Add($77$,$1381$)
1459, 94931877267, Additive, Add($77$,$1382$)
1460, 94931877302, Additive, Add($91$,$1369$)
1461, 94931877303, Additive, Add($91$,$1370$)
1462, 94931877304, Additive, Add($91$,$1371$)
1463, 94931877305, Additive, Add($91$,$1372$)
1464, 94931877306, Additive, Add($91$,$1373$)
1465, 94931877307, Additive, Add($91$,$1374$)
1466, 94931877308, Additive, Add($91$,$1375$)
1467, 94931877309, Additive, Add($91$,$1376$)
1468, 94931877310, Additive, Add($91$,$1377$)
1469, 94931877311, Additive, Add($91$,$1378$)
1470, 94931877312, Additive, Add($91$,$1379$)
1471, 94931877313, Additive, Add($91$,$1380$)
1472, 94931877314, Additive, Add($91$,$1381$)
1473, 94931877315, Additive, Add($91$,$1382$)
1474, 94931877316, Additive, Add($91$,$1383$)
1475, 94931877317, Additive, Add($91$,$1384$)
1476, 94931877318, Additive, Add($91$,$1385$)
1477, 94931877319, Additive, Add($91$,$1386$)
1478, 94931877320, Additive, Add($91$,$1387$)
1479, 94931877321, Additive, Add($91$,$1388$)
1480, 94931877322, Additive, Add($91$,$1389$)
1481, 94931877389, Additive, Add($112$,$1369$)
1482, 94931877390, Additive, Add($112$,$1370$)
1483, 94931877391, Additive, Add($112$,$1371$)
1484, 94931877392, Additive, Add($112$,$1372$)
1485, 94931877393, Additive, Add($112$,$1373$)
1486, 94931877394, Additive, Add($112$,$1374$)
1487, 94931877395, Additive, Add($112$,$1375$)
1488, 94931877422, Additive, Add($119$,$1369$)
1489, 94931877423, Additive, Add($119$,$1370$)
1490, 94931877424, Additive, Add($119$,$1371$)
1491, 94931877425, Additive, Add($119$,$1372$)
1492, 94931877426, Additive, Add($119$,$1373$)
1493, 94931877427, Additive, Add($119$,$1374$)
1494, 94931877428, Additive, Add($119$,$1375$)
1495, 94931877429, Additive, Add($119$,$1376$)
1496, 94931877430, Additive, Add($119$,$1377$)
1497, 94931877431, Additive, Add($119$,$1378$)
1498, 94931877432, Additive, Add($119$,$1379$)
1499, 94931877433, Additive, Add($119$,$1380$)
1500, 94931877434, Additive, Add($119$,$1381$)
1501, 94931877435, Additive, Add($119$,$1382$)
1502, 94931877494, Additive, Add($133$,$1369$)
1503, 94931877495, Additive, Add($133$,$1370$)
1504, 94931877496, Additive, Add($133$,$1371$)
1505, 94931877497, Additive, Add($133$,$1372$)
1506, 94931877498, Additive, Add($133$,$1373$)
1507, 94931877499, Additive, Add($133$,$1374$)
1508, 94931877500, Additive, Add($133$,$1375$)
1509, 94931877501, Additive, Add($133$,$1376$)
1510, 94931877502, Additive, Add($133$,$1377$)
1511, 94931877503, Additive, Add($133$,$1378$)
1512, 94931877504, Additive, Add($133$,$1379$)
1513, 94931877505, Additive, Add($133$,$1380$)
1514, 94931877506, Additive, Add($133$,$1381$)
1515, 94931877507, Additive, Add($133$,$1382$)
1516, 94931877508, Additive, Add($133$,$1383$)
1517, 194754273881, Reed-Solomon, RS($41^{1}$,$7$,$37$)
1518, 194754273882, Extension by one, Extension by one of $1517$
1519, 194754273883, Extension by one, Extension by one of $1518$
1520, 194754273884, Extension by one, Extension by one of $1519$
1521, 194754273885, Extension by one, Extension by one of $1520$
1522, 194754273886, Extension by one, Extension by one of $1521$
1523, 194754273887, Extension by one, Extension by one of $1522$
1524, 194754273888, Extension by one, Extension by one of $1523$
1525, 194754273889, Extension by one, Extension by one of $1524$
1526, 194754273890, Extension by one, Extension by one of $1525$
1527, 194754273891, Extension by one, Extension by one of $1526$
1528, 194754273892, Extension by one, Extension by one of $1527$
1529, 194754273893, Extension by one, Extension by one of $1528$
1530, 194754273894, Extension by one, Extension by one of $1529$
1531, 194754273895, Extension by one, Extension by one of $1530$
1532, 194754273896, Extension by one, Extension by one of $1531$
1533, 194754273897, Extension by one, Extension by one of $1532$
1534, 194754273898, Extension by one, Extension by one of $1533$
1535, 194754273899, Extension by one, Extension by one of $1534$
1536, 194754273900, Extension by one, Extension by one of $1535$
1537, 194754273901, Extension by one, Extension by one of $1536$
1538, 194754273902, Extension by one, Extension by one of $1537$
1539, 194754273903, Extension by one, Extension by one of $1538$
1540, 194754273904, Extension by one, Extension by one of $1539$
1541, 194754273905, Extension by one, Extension by one of $1540$
1542, 194754273906, Extension by one, Extension by one of $1541$
1543, 194754273907, Extension by one, Extension by one of $1542$
1544, 194754273908, Extension by one, Extension by one of $1543$
1545, 194754273909, Extension by one, Extension by one of $1544$
1546, 194754273910, Extension by one, Extension by one of $1545$
1547, 194754273911, Extension by one, Extension by one of $1546$
1548, 194754273912, Extension by one, Extension by one of $1547$
1549, 194754273913, Extension by one, Extension by one of $1548$
1550, 194754273914, Extension by one, Extension by one of $1549$
1551, 194754273915, Extension by one, Extension by one of $1550$
1552, 194754273916, Extension by one, Extension by one of $1551$
1553, 194754273917, Extension by one, Extension by one of $1552$
1554, 194754273918, Extension by one, Extension by one of $1553$
1555, 194754273919, Extension by one, Extension by one of $1554$
1556, 194754273920, Extension by one, Extension by one of $1555$
1557, 194754273921, Extension by one, Extension by one of $1556$
1558, 194754273922, Extension by one, Extension by one of $1557$
1559, 194754273923, Extension by one, Extension by one of $1558$
1560, 194754273924, Extension by one, Extension by one of $1559$
1561, 194754273925, Extension by one, Extension by one of $1560$
1562, 194754273926, Extension by one, Extension by one of $1561$
1563, 194754273927, Extension by one, Extension by one of $1562$
1564, 194754273928, Extension by one, Extension by one of $1563$
1565, 194754273929, Extension by one, Extension by one of $1564$
1566, 194754273930, Extension by one, Extension by one of $1565$
1567, 194754273931, Extension by one, Extension by one of $1566$
1568, 194754273932, Extension by one, Extension by one of $1567$
1569, 194754273933, Extension by one, Extension by one of $1568$
1570, 194754273934, Extension by one, Extension by one of $1569$
1571, 194754273935, Extension by one, Extension by one of $1570$
1572, 194754273936, Extension by one, Extension by one of $1571$
1573, 194754273945, Additive, Add($56$,$1517$)
1574, 194754273946, Additive, Add($56$,$1518$)
1575, 194754273947, Additive, Add($56$,$1519$)
1576, 194754273948, Additive, Add($56$,$1520$)
1577, 194754273949, Additive, Add($56$,$1521$)
1578, 194754273950, Additive, Add($56$,$1522$)
1579, 194754273951, Additive, Add($56$,$1523$)
1580, 194754273962, Additive, Add($63$,$1517$)
1581, 194754273963, Additive, Add($63$,$1518$)
1582, 194754273964, Additive, Add($63$,$1519$)
1583, 194754273965, Additive, Add($63$,$1520$)
1584, 194754273966, Additive, Add($63$,$1521$)
1585, 194754273967, Additive, Add($63$,$1522$)
1586, 194754273968, Additive, Add($63$,$1523$)
1587, 194754273969, Additive, Add($63$,$1524$)
1588, 194754273970, Additive, Add($63$,$1525$)
1589, 194754273971, Additive, Add($63$,$1526$)
1590, 194754273972, Additive, Add($63$,$1527$)
1591, 271818611107, Reed-Solomon, RS($43^{1}$,$7$,$37$)
1592, 271818611108, Extension by one, Extension by one of $1591$
1593, 271818611109, Extension by one, Extension by one of $1592$
1594, 271818611110, Extension by one, Extension by one of $1593$
1595, 271818611111, Extension by one, Extension by one of $1594$
1596, 271818611112, Extension by one, Extension by one of $1595$
1597, 271818611113, Extension by one, Extension by one of $1596$
1598, 271818611114, Extension by one, Extension by one of $1597$
1599, 271818611115, Extension by one, Extension by one of $1598$
1600, 271818611116, Extension by one, Extension by one of $1599$
1601, 271818611117, Extension by one, Extension by one of $1600$
1602, 271818611118, Extension by one, Extension by one of $1601$
1603, 271818611119, Extension by one, Extension by one of $1602$
1604, 271818611120, Extension by one, Extension by one of $1603$
1605, 271818611121, Extension by one, Extension by one of $1604$
1606, 271818611122, Extension by one, Extension by one of $1605$
1607, 271818611123, Extension by one, Extension by one of $1606$
1608, 271818611124, Extension by one, Extension by one of $1607$
1609, 271818611125, Extension by one, Extension by one of $1608$
1610, 271818611126, Extension by one, Extension by one of $1609$
1611, 271818611127, Extension by one, Extension by one of $1610$
1612, 271818611128, Extension by one, Extension by one of $1611$
1613, 271818611129, Extension by one, Extension by one of $1612$
1614, 271818611130, Extension by one, Extension by one of $1613$
1615, 271818611131, Extension by one, Extension by one of $1614$
1616, 271818611132, Extension by one, Extension by one of $1615$
1617, 271818611133, Extension by one, Extension by one of $1616$
1618, 271818611134, Extension by one, Extension by one of $1617$
1619, 271818611135, Extension by one, Extension by one of $1618$
1620, 271818611136, Extension by one, Extension by one of $1619$
1621, 271818611137, Extension by one, Extension by one of $1620$
1622, 271818611138, Extension by one, Extension by one of $1621$
1623, 271818611139, Extension by one, Extension by one of $1622$
1624, 271818611140, Extension by one, Extension by one of $1623$
1625, 271818611141, Extension by one, Extension by one of $1624$
1626, 271818611142, Extension by one, Extension by one of $1625$
1627, 271818611143, Extension by one, Extension by one of $1626$
1628, 271818611144, Extension by one, Extension by one of $1627$
1629, 271818611145, Extension by one, Extension by one of $1628$
1630, 271818611146, Extension by one, Extension by one of $1629$
1631, 271818611147, Extension by one, Extension by one of $1630$
1632, 271818611148, Extension by one, Extension by one of $1631$
1633, 271818611149, Extension by one, Extension by one of $1632$
1634, 271818611150, Extension by one, Extension by one of $1633$
1635, 271818611151, Extension by one, Extension by one of $1634$
1636, 271818611152, Extension by one, Extension by one of $1635$
1637, 271818611153, Extension by one, Extension by one of $1636$
1638, 271818611154, Extension by one, Extension by one of $1637$
1639, 271818611155, Extension by one, Extension by one of $1638$
1640, 271818611156, Extension by one, Extension by one of $1639$
1641, 271818611157, Extension by one, Extension by one of $1640$
1642, 271818611158, Extension by one, Extension by one of $1641$
1643, 271818611159, Extension by one, Extension by one of $1642$
1644, 271818611160, Extension by one, Extension by one of $1643$
1645, 271818611161, Extension by one, Extension by one of $1644$
1646, 271818611162, Extension by one, Extension by one of $1645$
1647, 271818611171, Additive, Add($56$,$1591$)
1648, 271818611172, Additive, Add($56$,$1592$)
1649, 271818611173, Additive, Add($56$,$1593$)
1650, 271818611174, Additive, Add($56$,$1594$)
1651, 271818611175, Additive, Add($56$,$1595$)
1652, 271818611176, Additive, Add($56$,$1596$)
1653, 271818611177, Additive, Add($56$,$1597$)
1654, 271818611188, Additive, Add($63$,$1591$)
1655, 271818611189, Additive, Add($63$,$1592$)
1656, 271818611190, Additive, Add($63$,$1593$)
1657, 271818611191, Additive, Add($63$,$1594$)
1658, 271818611192, Additive, Add($63$,$1595$)
1659, 271818611193, Additive, Add($63$,$1596$)
1660, 271818611194, Additive, Add($63$,$1597$)
1661, 271818611195, Additive, Add($63$,$1598$)
1662, 271818611196, Additive, Add($63$,$1599$)
1663, 271818611197, Additive, Add($63$,$1600$)
1664, 271818611198, Additive, Add($63$,$1601$)
1665, 271818611199, Additive, Add($63$,$1602$)
1666, 271818611200, Additive, Add($63$,$1603$)
1667, 271818611201, Additive, Add($63$,$1604$)
1668, 271818611228, Additive, Add($77$,$1591$)
1669, 271818611229, Additive, Add($77$,$1592$)
1670, 271818611230, Additive, Add($77$,$1593$)
1671, 271818611231, Additive, Add($77$,$1594$)
1672, 271818611232, Additive, Add($77$,$1595$)
1673, 271818611233, Additive, Add($77$,$1596$)
1674, 271818611234, Additive, Add($77$,$1597$)
1675, 271818611235, Additive, Add($77$,$1598$)
1676, 271818611236, Additive, Add($77$,$1599$)
1677, 271818611237, Additive, Add($77$,$1600$)
1678, 271818611238, Additive, Add($77$,$1601$)
1679, 271818611239, Additive, Add($77$,$1602$)
1680, 271818611240, Additive, Add($77$,$1603$)
1681, 271818611241, Additive, Add($77$,$1604$)
1682, 271818611276, Additive, Add($91$,$1591$)
1683, 271818611277, Additive, Add($91$,$1592$)
1684, 271818611278, Additive, Add($91$,$1593$)
1685, 271818611279, Additive, Add($91$,$1594$)
1686, 271818611280, Additive, Add($91$,$1595$)
1687, 271818611281, Additive, Add($91$,$1596$)
1688, 271818611282, Additive, Add($91$,$1597$)
1689, 271818611283, Additive, Add($91$,$1598$)
1690, 271818611284, Additive, Add($91$,$1599$)
1691, 271818611285, Additive, Add($91$,$1600$)
1692, 271818611286, Additive, Add($91$,$1601$)
1693, 271818611287, Additive, Add($91$,$1602$)
1694, 271818611288, Additive, Add($91$,$1603$)
1695, 271818611289, Additive, Add($91$,$1604$)
1696, 271818611290, Additive, Add($91$,$1605$)
1697, 271818611291, Additive, Add($91$,$1606$)
1698, 271818611292, Additive, Add($91$,$1607$)
1699, 271818611293, Additive, Add($91$,$1608$)
1700, 271818611294, Additive, Add($91$,$1609$)
1701, 271818611295, Additive, Add($91$,$1610$)
1702, 271818611296, Additive, Add($91$,$1611$)
1703, 271818611363, Additive, Add($112$,$1591$)
1704, 271818611364, Additive, Add($112$,$1592$)
1705, 271818611365, Additive, Add($112$,$1593$)
1706, 271818611366, Additive, Add($112$,$1594$)
1707, 271818611367, Additive, Add($112$,$1595$)
1708, 271818611368, Additive, Add($112$,$1596$)
1709, 271818611369, Additive, Add($112$,$1597$)
1710, 271818611396, Additive, Add($119$,$1591$)
1711, 271818611397, Additive, Add($119$,$1592$)
1712, 271818611398, Additive, Add($119$,$1593$)
1713, 271818611399, Additive, Add($119$,$1594$)
1714, 271818611400, Additive, Add($119$,$1595$)
1715, 271818611401, Additive, Add($119$,$1596$)
1716, 271818611402, Additive, Add($119$,$1597$)
1717, 271818611403, Additive, Add($119$,$1598$)
1718, 271818611404, Additive, Add($119$,$1599$)
1719, 271818611405, Additive, Add($119$,$1600$)
1720, 271818611406, Additive, Add($119$,$1601$)
1721, 271818611407, Additive, Add($119$,$1602$)
1722, 271818611408, Additive, Add($119$,$1603$)
1723, 271818611409, Additive, Add($119$,$1604$)
1724, 271818611468, Additive, Add($133$,$1591$)
1725, 271818611469, Additive, Add($133$,$1592$)
1726, 271818611470, Additive, Add($133$,$1593$)
1727, 271818611471, Additive, Add($133$,$1594$)
1728, 271818611472, Additive, Add($133$,$1595$)
1729, 271818611473, Additive, Add($133$,$1596$)
1730, 271818611474, Additive, Add($133$,$1597$)
1731, 271818611475, Additive, Add($133$,$1598$)
1732, 271818611476, Additive, Add($133$,$1599$)
1733, 271818611477, Additive, Add($133$,$1600$)
1734, 271818611478, Additive, Add($133$,$1601$)
1735, 271818611479, Additive, Add($133$,$1602$)
1736, 271818611480, Additive, Add($133$,$1603$)
1737, 271818611481, Additive, Add($133$,$1604$)
1738, 271818611482, Additive, Add($133$,$1605$)
1739, 506623120463, Reed-Solomon, RS($47^{1}$,$7$,$37$)
1740, 506623120464, Extension by one, Extension by one of $1739$
1741, 506623120465, Extension by one, Extension by one of $1740$
1742, 506623120466, Extension by one, Extension by one of $1741$
1743, 506623120467, Extension by one, Extension by one of $1742$
1744, 506623120468, Extension by one, Extension by one of $1743$
1745, 506623120469, Extension by one, Extension by one of $1744$
1746, 506623120470, Extension by one, Extension by one of $1745$
1747, 506623120471, Extension by one, Extension by one of $1746$
1748, 506623120472, Extension by one, Extension by one of $1747$
1749, 506623120473, Extension by one, Extension by one of $1748$
1750, 506623120474, Extension by one, Extension by one of $1749$
1751, 506623120475, Extension by one, Extension by one of $1750$
1752, 506623120476, Extension by one, Extension by one of $1751$
1753, 506623120477, Extension by one, Extension by one of $1752$
1754, 506623120478, Extension by one, Extension by one of $1753$
1755, 506623120479, Extension by one, Extension by one of $1754$
1756, 506623120480, Extension by one, Extension by one of $1755$
1757, 506623120481, Extension by one, Extension by one of $1756$
1758, 506623120482, Extension by one, Extension by one of $1757$
1759, 506623120483, Extension by one, Extension by one of $1758$
1760, 506623120484, Extension by one, Extension by one of $1759$
1761, 506623120485, Extension by one, Extension by one of $1760$
1762, 506623120486, Extension by one, Extension by one of $1761$
1763, 506623120487, Extension by one, Extension by one of $1762$
1764, 506623120488, Extension by one, Extension by one of $1763$
1765, 506623120489, Extension by one, Extension by one of $1764$
1766, 506623120490, Extension by one, Extension by one of $1765$
1767, 506623120491, Extension by one, Extension by one of $1766$
1768, 506623120492, Extension by one, Extension by one of $1767$
1769, 506623120493, Extension by one, Extension by one of $1768$
1770, 506623120494, Extension by one, Extension by one of $1769$
1771, 506623120495, Extension by one, Extension by one of $1770$
1772, 506623120496, Extension by one, Extension by one of $1771$
1773, 506623120497, Extension by one, Extension by one of $1772$
